Model,AlgoVersion,Run,Warmup,Status,ErrorMsg,Timestamp,InitialStates,InitialTransitions,InitialLocalTransitions,LocalAlphabetSize,LocalControllableSize,TauLabelsSize,AllLocalTransitions,CtrlLocalTransitions,FinalStates,FinalTransitions,FinalLocalTransitions,Time_ms,GC_ms,MemBefore_MB,MemAfter_MB,MemPeak_MB,JVMHeapMax_MB,SCC_ms,Bvis_ms,InitSplit_ms,Phase1_ms,Phase2_ms,PartTotal_ms,MainLoopIters,BuildStates_ms,BuildTrans_ms,BuildTotal_ms
states_34_iter_12_1776651779123.lts,v3c,1,false,OK,,2026-06-09T02:18:46.127183636Z,34,779,0,80,0,80,0,0,34,779,0,42.6083,0,1094.5956,1148.5956,1094.5956,3970.0000,0.1058,0.1172,0.3871,15.7025,22.2596,38.6784,1499,0.0475,1.3134,1.3609
states_34_iter_12_1776651779123.lts,v2,2,false,OK,,2026-06-09T02:18:47.980410144Z,34,779,0,80,0,80,0,0,34,779,0,94.4419,0,1094.6373,1190.6373,1094.6373,3970.0000,0.2109,0.1208,0.4990,15.6943,73.8349,90.7894,1572,0.0514,1.3256,1.3770
states_34_iter_12_1776651779123.lts,v3c,2,false,OK,,2026-06-09T02:18:49.899321393Z,34,779,0,80,0,80,0,0,34,779,0,41.7932,0,1094.6791,1148.6791,1094.6791,3970.0000,0.1004,0.1096,0.3535,15.4411,21.9004,38.0088,1499,0.0478,1.3123,1.3602
states_34_iter_1_1776651777638.lts,v2,0,true,OK,,2026-06-09T02:18:51.870608832Z,34,720,0,0,0,0,0,0,34,720,0,77.5364,0,1094.7391,1174.7391,1094.7391,3970.0000,0.1737,0.0980,0.4063,12.5226,60.4865,74.0943,1470,0.0520,1.2454,1.2975
states_34_iter_1_1776651777638.lts,v3c,0,true,OK,,2026-06-09T02:18:53.761212347Z,34,720,0,0,0,0,0,0,24,720,0,20.5618,0,1094.7777,1120.7777,1094.7777,3970.0000,0.0924,0.1025,0.3063,6.2013,10.2914,17.0585,590,0.0448,1.2205,1.2652
states_34_iter_1_1776651777638.lts,v2,1,false,OK,,2026-06-09T02:18:55.613556140Z,34,720,0,0,0,0,0,0,34,720,0,71.8640,0,1094.8163,1174.8163,1094.8163,3970.0000,0.1689,0.0980,0.4071,11.5538,55.9405,68.5432,1470,0.0499,1.1425,1.1924
states_34_iter_1_1776651777638.lts,v3c,1,false,OK,,2026-06-09T02:18:57.513721609Z,34,720,0,0,0,0,0,0,24,720,0,19.5315,0,1094.8553,1120.8553,1094.8553,3970.0000,0.0846,0.0946,0.2836,5.8751,9.7445,16.1437,590,0.0430,1.1188,1.1618
states_34_iter_1_1776651777638.lts,v2,2,false,OK,,2026-06-09T02:18:59.353592648Z,34,720,0,0,0,0,0,0,34,720,0,77.1294,0,1094.8938,1174.8938,1094.8938,3970.0000,0.1832,0.1060,0.4411,12.3676,60.1059,73.6295,1470,0.0509,1.2504,1.3012
states_34_iter_1_1776651777638.lts,v3c,2,false,OK,,2026-06-09T02:19:01.241690957Z,34,720,0,0,0,0,0,0,24,720,0,20.9723,0,1094.9325,1120.9325,1094.9325,3970.0000,0.0917,0.1019,0.3063,6.3488,10.4062,17.3202,590,0.0450,1.2273,1.2723
states_34_iter_23_1776621151725.lts,v2,0,true,OK,,2026-06-09T02:19:03.088857813Z,34,196,0,6,6,0,76,76,34,196,0,5.5600,0,1094.6713,1100.6713,1094.6713,3970.0000,0.0924,0.0551,0.1486,1.3600,2.4991,4.2770,454,0.0396,0.2834,0.3230
states_34_iter_23_1776621151725.lts,v3c,0,true,OK,,2026-06-09T02:19:04.908626110Z,34,196,0,6,6,0,76,76,31,190,0,3.7840,0,1094.6820,1098.6820,1094.6820,3970.0000,0.0482,0.0526,0.1191,1.3632,0.8310,2.4645,303,0.0402,0.2827,0.3230
states_34_iter_23_1776621151725.lts,v2,1,false,OK,,2026-06-09T02:19:06.738149817Z,34,196,0,6,6,0,76,76,34,196,0,5.7537,0,1094.6926,1100.6926,1094.6926,3970.0000,0.1014,0.0547,0.1493,1.4403,2.5791,4.4549,457,0.0418,0.3050,0.3467
states_34_iter_23_1776621151725.lts,v3c,1,false,OK,,2026-06-09T02:19:08.575478990Z,34,196,0,6,6,0,76,76,31,190,0,3.6889,0,1094.7035,1098.7035,1094.7035,3970.0000,0.0487,0.0533,0.1274,1.3218,0.7970,2.3974,303,0.0378,0.2611,0.2989
states_34_iter_23_1776621151725.lts,v2,2,false,OK,,2026-06-09T02:19:10.399223876Z,34,196,0,6,6,0,76,76,34,196,0,6.0324,0,1094.7141,1100.7141,1094.7141,3970.0000,0.0978,0.0589,0.1609,1.4755,2.7267,4.6516,454,0.0449,0.3362,0.3810
states_34_iter_23_1776621151725.lts,v3c,2,false,OK,,2026-06-09T02:19:12.227882841Z,34,196,0,6,6,0,76,76,31,190,0,3.8493,0,1094.7248,1098.7248,1094.7248,3970.0000,0.0488,0.0529,0.1192,1.4055,0.8535,2.5307,303,0.0396,0.2829,0.3225
states_34_iter_2_1776651777917.lts,v2,0,true,OK,,2026-06-09T02:19:14.194240613Z,34,720,0,0,0,0,0,0,34,720,0,78.2211,0,1095.1327,1177.1327,1095.1327,3970.0000,0.1865,0.1041,0.4431,12.4279,61.0453,74.6196,1450,0.0508,1.2491,1.2999
states_34_iter_2_1776651777917.lts,v3c,0,true,OK,,2026-06-09T02:19:16.078929798Z,34,720,0,0,0,0,0,0,34,720,0,29.9947,0,1095.1714,1139.1714,1095.1714,3970.0000,0.0859,0.0956,0.2796,10.1273,15.8702,26.5478,1248,0.0455,1.1289,1.1744
states_34_iter_2_1776651777917.lts,v2,1,false,OK,,2026-06-09T02:19:17.922048138Z,34,720,0,0,0,0,0,0,34,720,0,78.5708,0,1095.2099,1177.2099,1095.2099,3970.0000,0.1835,0.1097,0.4396,12.5699,61.2337,74.9672,1450,0.0528,1.2437,1.2965
states_34_iter_2_1776651777917.lts,v3c,1,false,OK,,2026-06-09T02:19:19.814918198Z,34,720,0,0,0,0,0,0,34,720,0,32.3972,0,1095.2489,1139.2489,1095.2489,3970.0000,0.0893,0.1017,0.3068,10.9577,17.1404,28.6916,1248,0.0493,1.2321,1.2814
states_34_iter_2_1776651777917.lts,v2,2,false,OK,,2026-06-09T02:19:21.656707088Z,34,720,0,0,0,0,0,0,34,720,0,77.2899,0,1095.2875,1177.2875,1095.2875,3970.0000,0.1822,0.1069,0.4447,12.3788,60.2580,73.7756,1450,0.0510,1.2446,1.2956
states_34_iter_2_1776651777917.lts,v3c,2,false,OK,,2026-06-09T02:19:23.571205162Z,34,720,0,0,0,0,0,0,34,720,0,32.2253,0,1095.3261,1139.3261,1095.3261,3970.0000,0.0929,0.1021,0.3034,10.9057,17.0341,28.5333,1248,0.0491,1.2371,1.2862
states_34_iter_3_1776651778123.lts,v2,0,true,OK,,2026-06-09T02:19:25.535495243Z,34,720,0,0,0,0,0,0,34,720,0,78.0851,0,1095.4415,1175.4415,1095.4415,3970.0000,0.1840,0.1068,0.4401,12.4210,60.9400,74.4979,1470,0.0523,1.2355,1.2878
states_34_iter_3_1776651778123.lts,v3c,0,true,OK,,2026-06-09T02:19:27.421821100Z,34,720,0,0,0,0,0,0,34,720,0,32.0695,0,1095.4801,1139.4801,1095.4801,3970.0000,0.0930,0.1032,0.3047,10.8474,16.9501,28.3942,1251,0.0484,1.2295,1.2780
states_34_iter_3_1776651778123.lts,v2,1,false,OK,,2026-06-09T02:19:29.264794052Z,34,720,0,0,0,0,0,0,34,720,0,77.9462,0,1095.5187,1175.5187,1095.5187,3970.0000,0.1707,0.0990,0.4110,12.3601,61.0677,74.5145,1470,0.0513,1.2417,1.2930
states_34_iter_3_1776651778123.lts,v3c,1,false,OK,,2026-06-09T02:19:31.171050005Z,34,720,0,0,0,0,0,0,34,720,0,29.7409,0,1095.5577,1139.5577,1095.5577,3970.0000,0.0854,0.0992,0.2840,10.0780,15.6572,26.2937,1251,0.0455,1.1278,1.1733
states_34_iter_3_1776651778123.lts,v2,2,false,OK,,2026-06-09T02:19:33.027240329Z,34,720,0,0,0,0,0,0,34,720,0,78.3052,0,1095.5962,1175.5962,1095.5962,3970.0000,0.1818,0.1067,0.4448,12.5138,61.0647,74.7252,1470,0.0514,1.2387,1.2901
states_34_iter_3_1776651778123.lts,v3c,2,false,OK,,2026-06-09T02:19:34.921353335Z,34,720,0,0,0,0,0,0,34,720,0,32.1538,0,1095.6349,1139.6349,1095.6349,3970.0000,0.0929,0.1016,0.3045,10.8995,16.9647,28.4582,1251,0.0523,1.2292,1.2815
states_34_iter_4_1776651778291.lts,v2,0,true,OK,,2026-06-09T02:19:36.890618430Z,34,720,0,0,0,0,0,0,34,720,0,69.7194,0,1095.7502,1173.7502,1095.7502,3970.0000,0.1716,0.1010,0.4072,11.6908,53.6346,66.3866,1490,0.0487,1.1438,1.1926
states_34_iter_4_1776651778291.lts,v3c,0,true,OK,,2026-06-09T02:19:38.797222226Z,34,720,0,0,0,0,0,0,24,720,0,23.1437,0,1095.7889,1123.7889,1095.7889,3970.0000,0.0919,0.1029,0.3037,7.4946,11.4505,19.5147,713,0.0502,1.2147,1.2649
states_34_iter_4_1776651778291.lts,v2,1,false,OK,,2026-06-09T02:19:40.638069651Z,34,720,0,0,0,0,0,0,34,720,0,76.9575,0,1095.8274,1173.8274,1095.8274,3970.0000,0.1841,0.1060,0.4375,12.7908,59.4143,73.3605,1490,0.0524,1.2476,1.3001
states_34_iter_4_1776651778291.lts,v3c,1,false,OK,,2026-06-09T02:19:42.557749120Z,34,720,0,0,0,0,0,0,24,720,0,23.0474,0,1095.8664,1123.8664,1095.8664,3970.0000,0.0924,0.1018,0.3038,7.5329,11.5406,19.6418,713,0.0391,0.9828,1.0219
states_34_iter_4_1776651778291.lts,v2,2,false,OK,,2026-06-09T02:19:44.401811515Z,34,720,0,0,0,0,0,0,34,720,0,76.0889,0,1095.9050,1173.9050,1095.9050,3970.0000,0.1837,0.1067,0.4385,12.5929,58.7528,72.4983,1490,0.0507,1.2498,1.3005
states_34_iter_4_1776651778291.lts,v3c,2,false,OK,,2026-06-09T02:19:46.301782775Z,34,720,0,0,0,0,0,0,24,720,0,22.9312,0,1095.9436,1123.9436,1095.9436,3970.0000,0.0930,0.1074,0.3045,7.4287,11.3911,19.3961,713,0.0454,1.2171,1.2626
states_34_iter_5_1776651778434.lts,v2,0,true,OK,,2026-06-09T02:19:48.280765079Z,34,720,0,0,0,0,0,0,34,720,0,71.1659,0,1096.0590,1176.0590,1096.0590,3970.0000,0.1709,0.0987,0.4105,11.3559,55.3990,67.8231,1472,0.0475,1.1462,1.1938
states_34_iter_5_1776651778434.lts,v3c,0,true,OK,,2026-06-09T02:19:50.161525332Z,34,720,0,0,0,0,0,0,24,720,0,21.8964,0,1096.0976,1124.0976,1096.0976,3970.0000,0.0905,0.0984,0.3038,6.7843,10.8760,18.2212,658,0.0457,1.2220,1.2676
states_34_iter_5_1776651778434.lts,v2,1,false,OK,,2026-06-09T02:19:51.994119652Z,34,720,0,0,0,0,0,0,34,720,0,76.5596,0,1096.1362,1176.1362,1096.1362,3970.0000,0.1830,0.1063,0.4387,12.2812,59.5383,72.9674,1472,0.0512,1.2511,1.3023
states_34_iter_5_1776651778434.lts,v3c,1,false,OK,,2026-06-09T02:19:53.901195313Z,34,720,0,0,0,0,0,0,24,720,0,22.4329,0,1096.1751,1124.1751,1096.1751,3970.0000,0.0927,0.1050,0.3054,6.9086,11.2837,18.7643,658,0.0454,1.2242,1.2696
states_34_iter_5_1776651778434.lts,v2,2,false,OK,,2026-06-09T02:19:55.765844368Z,34,720,0,0,0,0,0,0,34,720,0,77.0874,0,1096.2137,1176.2137,1096.2137,3970.0000,0.1701,0.1023,0.4063,12.2429,60.2895,73.6340,1472,0.0519,1.2529,1.3048
states_34_iter_5_1776651778434.lts,v3c,2,false,OK,,2026-06-09T02:19:57.660621548Z,34,720,0,0,0,0,0,0,24,720,0,21.1552,0,1096.2524,1124.2524,1096.2524,3970.0000,0.0851,0.0913,0.2823,6.5821,10.5427,17.6486,658,0.0451,1.2196,1.2647
states_34_iter_6_1776651778572.lts,v2,0,true,OK,,2026-06-09T02:19:59.604388900Z,34,720,0,1,0,1,0,0,34,720,0,74.9803,0,1096.3680,1174.3680,1096.3680,3970.0000,0.1722,0.1009,0.4369,12.7562,57.6031,71.4902,1489,0.0548,1.2562,1.3110
states_34_iter_6_1776651778572.lts,v3c,0,true,OK,,2026-06-09T02:20:01.500139798Z,34,720,0,1,0,1,0,0,29,720,0,29.3268,0,1096.4067,1136.4067,1096.4067,3970.0000,0.0876,0.0950,0.2874,10.0759,15.1576,25.7862,1078,0.0467,1.2262,1.2730
states_34_iter_6_1776651778572.lts,v2,1,false,OK,,2026-06-09T02:20:03.342615637Z,34,720,0,1,0,1,0,0,34,720,0,75.3713,0,1096.4452,1174.4452,1096.4452,3970.0000,0.1889,0.1091,0.4432,12.8469,57.8034,71.8132,1489,0.0498,1.2595,1.3094
states_34_iter_6_1776651778572.lts,v3c,1,false,OK,,2026-06-09T02:20:05.237923772Z,34,720,0,1,0,1,0,0,29,720,0,30.3385,0,1096.4842,1136.4842,1096.4842,3970.0000,0.0941,0.1012,0.3048,10.4143,15.6360,26.6366,1078,0.0453,1.2233,1.2687
states_34_iter_6_1776651778572.lts,v2,2,false,OK,,2026-06-09T02:20:07.103134119Z,34,720,0,1,0,1,0,0,34,720,0,75.5530,0,1096.5228,1174.5228,1096.5228,3970.0000,0.1877,0.1078,0.4451,12.9156,57.8965,71.9722,1489,0.0505,1.2552,1.3057
states_34_iter_6_1776651778572.lts,v3c,2,false,OK,,2026-06-09T02:20:08.995457281Z,34,720,0,1,0,1,0,0,29,720,0,30.7856,0,1096.5615,1136.5615,1096.5615,3970.0000,0.0952,0.1094,0.3096,10.4837,16.0139,27.0990,1078,0.0473,1.2216,1.2689
states_34_iter_7_1776651778664.lts,v2,0,true,OK,,2026-06-09T02:20:10.960950359Z,34,779,0,11,0,11,0,0,34,779,0,95.9731,0,1096.7316,1196.7316,1096.7316,3970.0000,0.2003,0.1197,0.4942,15.0251,75.8973,92.1787,1561,0.0523,1.3238,1.3761
states_34_iter_7_1776651778664.lts,v3c,0,true,OK,,2026-06-09T02:20:12.868976035Z,34,779,0,11,0,11,0,0,34,779,0,36.0819,0,1096.7734,1148.7734,1096.7734,3970.0000,0.0950,0.1049,0.3472,12.2045,19.5682,32.4158,1321,0.0446,1.2021,1.2467
states_34_iter_7_1776651778664.lts,v2,1,false,OK,,2026-06-09T02:20:14.734418092Z,34,779,0,11,0,11,0,0,34,779,0,94.7308,0,1096.8151,1196.8151,1096.8151,3970.0000,0.2025,0.1190,0.4955,15.0319,74.6682,90.9477,1561,0.0510,1.3178,1.3688
states_34_iter_7_1776651778664.lts,v3c,1,false,OK,,2026-06-09T02:20:16.659547262Z,34,779,0,11,0,11,0,0,34,779,0,39.4163,0,1096.8572,1148.8572,1096.8572,3970.0000,0.1026,0.1135,0.3770,13.3483,21.4334,35.4781,1321,0.0476,1.3129,1.3604
states_34_iter_7_1776651778664.lts,v2,2,false,OK,,2026-06-09T02:20:18.528125666Z,34,779,0,11,0,11,0,0,34,779,0,95.3786,0,1096.8989,1196.8989,1096.8989,3970.0000,0.2037,0.1198,0.4918,15.0649,75.2357,91.5593,1561,0.0513,1.3287,1.3801
states_34_iter_7_1776651778664.lts,v3c,2,false,OK,,2026-06-09T02:20:20.439819616Z,34,779,0,11,0,11,0,0,34,779,0,39.1077,0,1096.9407,1148.9407,1096.9407,3970.0000,0.1021,0.1172,0.3790,13.2757,21.2149,35.1885,1321,0.0474,1.3156,1.3630
states_34_iter_8_1776651778774.lts,v2,0,true,OK,,2026-06-09T02:20:22.405876994Z,34,779,0,11,0,11,0,0,34,779,0,95.6707,0,1097.0655,1197.0655,1097.0655,3970.0000,0.2065,0.1194,0.4896,15.0999,75.4524,91.8129,1558,0.0508,1.3275,1.3783
states_34_iter_8_1776651778774.lts,v3c,0,true,OK,,2026-06-09T02:20:24.322924235Z,34,779,0,11,0,11,0,0,34,779,0,41.7997,0,1097.1073,1153.1073,1097.1073,3970.0000,0.1037,0.1154,0.3745,15.3566,21.7596,37.8169,1510,0.0468,1.3154,1.3622
states_34_iter_8_1776651778774.lts,v2,1,false,OK,,2026-06-09T02:20:26.178075698Z,34,779,0,11,0,11,0,0,34,779,0,96.1030,0,1097.1490,1197.1490,1097.1490,3970.0000,0.2011,0.1188,0.4961,15.2213,75.8683,92.3462,1558,0.0510,1.2212,1.2722
states_34_iter_8_1776651778774.lts,v3c,1,false,OK,,2026-06-09T02:20:28.106831577Z,34,779,0,11,0,11,0,0,34,779,0,41.2025,0,1097.1911,1153.1911,1097.1911,3970.0000,0.0965,0.1041,0.3498,15.2206,21.4976,37.3729,1510,0.0480,1.3152,1.3632
states_34_iter_8_1776651778774.lts,v2,2,false,OK,,2026-06-09T02:20:29.971060085Z,34,779,0,11,0,11,0,0,34,779,0,95.8024,0,1097.2329,1197.2329,1097.2329,3970.0000,0.2095,0.1178,0.4919,15.1761,75.5149,91.9457,1558,0.0511,1.3343,1.3853
states_34_iter_8_1776651778774.lts,v3c,2,false,OK,,2026-06-09T02:20:31.894118486Z,34,779,0,11,0,11,0,0,34,779,0,38.5995,0,1097.2747,1153.2747,1097.2747,3970.0000,0.0954,0.1031,0.3466,14.1982,20.0427,34.8891,1510,0.0442,1.2034,1.2476
states_34_iter_9_1776651778864.lts,v2,0,true,OK,,2026-06-09T02:20:33.873225049Z,34,779,0,11,0,11,0,0,34,779,0,93.8107,0,1097.3995,1195.3995,1097.3995,3970.0000,0.2001,0.1164,0.4940,14.6154,74.1558,90.0388,1583,0.0510,1.3836,1.4346
states_34_iter_9_1776651778864.lts,v3c,0,true,OK,,2026-06-09T02:20:35.796719136Z,34,779,0,11,0,11,0,0,34,779,0,37.8181,0,1097.4413,1151.4413,1097.4413,3970.0000,0.0938,0.1018,0.3490,13.7054,19.7834,34.1330,1514,0.0444,1.1962,1.2406
states_34_iter_9_1776651778864.lts,v2,1,false,OK,,2026-06-09T02:20:37.672076666Z,34,779,0,11,0,11,0,0,34,779,0,94.3790,0,1097.4830,1195.4830,1097.4830,3970.0000,0.1982,0.1166,0.4945,14.7031,74.6344,90.5891,1583,0.0545,1.3234,1.3779
states_34_iter_9_1776651778864.lts,v3c,1,false,OK,,2026-06-09T02:20:39.587223163Z,34,779,0,11,0,11,0,0,34,779,0,40.3166,0,1097.5251,1151.5251,1097.5251,3970.0000,0.0937,0.1022,0.3804,14.7107,21.1549,36.5503,1514,0.0478,1.3056,1.3534
states_34_iter_9_1776651778864.lts,v2,2,false,OK,,2026-06-09T02:20:41.457687311Z,34,779,0,11,0,11,0,0,34,779,0,94.4725,0,1097.5668,1195.5668,1097.5668,3970.0000,0.2027,0.1166,0.4874,14.7360,74.6229,90.6257,1583,0.0505,1.3254,1.3759
states_34_iter_9_1776651778864.lts,v3c,2,false,OK,,2026-06-09T02:20:43.378809343Z,34,779,0,11,0,11,0,0,34,779,0,41.0333,0,1097.6086,1151.6086,1097.6086,3970.0000,0.1006,0.1101,0.3791,14.9193,21.4364,37.0538,1514,0.0466,1.3026,1.3492
states_352_iter_30_1776621260594.lts,v2,0,true,OK,,2026-06-09T02:20:46.410599971Z,352,2704,0,16,16,0,1184,1184,352,2704,0,468.6510,0,1101.0037,1523.0037,1447.0037,3970.0000,0.9293,0.5003,8.0201,79.0408,362.8291,455.2318,6073,0.1239,3.6953,3.8192
states_352_iter_30_1776621260594.lts,v3c,0,true,OK,,2026-06-09T02:20:48.699433550Z,352,2704,0,16,16,0,1184,1184,352,2704,0,166.0973,0,1101.1797,1291.1797,1189.1797,3970.0000,0.4730,0.5429,1.3170,50.5860,99.0111,152.2127,5011,0.1018,3.6363,3.7381
states_352_iter_30_1776621260594.lts,v2,1,false,OK,,2026-06-09T02:20:50.700574310Z,352,2704,0,16,16,0,1184,1184,352,2704,0,487.5503,0,1101.3555,1539.3555,1445.3555,3970.0000,0.8642,0.4575,7.7166,82.0228,379.7651,474.6247,6076,0.1232,3.6673,3.7905
states_352_iter_30_1776621260594.lts,v3c,1,false,OK,,2026-06-09T02:20:53.019753938Z,352,2704,0,16,16,0,1184,1184,352,2704,0,165.7929,0,1101.6254,1291.6254,1189.6254,3970.0000,0.4634,0.5372,1.3127,50.5390,98.4265,151.5603,5011,0.1019,3.6317,3.7336
states_352_iter_30_1776621260594.lts,v2,2,false,OK,,2026-06-09T02:20:55.021321514Z,352,2704,0,16,16,0,1184,1184,352,2704,0,492.5061,0,1101.8012,1541.8012,1441.8012,3970.0000,0.9627,0.5194,8.0468,82.8738,382.9216,479.1631,6081,0.1238,3.6838,3.8076
states_352_iter_30_1776621260594.lts,v3c,2,false,OK,,2026-06-09T02:20:57.342586545Z,352,2704,0,16,16,0,1184,1184,352,2704,0,166.2433,0,1101.9772,1291.9772,1189.9772,3970.0000,0.4641,0.5457,1.3149,50.6635,99.0325,152.3036,5011,0.1009,3.6859,3.7868
states_352_iter_34_1776621677403.lts,v2,0,true,OK,,2026-06-09T02:21:00.272209207Z,352,2928,0,22,22,0,1408,1408,352,2928,0,499.0503,0,1102.9145,1554.9145,1450.9145,3970.0000,0.9511,0.5186,8.6989,73.8482,397.0211,484.4300,6925,0.1251,4.1187,4.2438
states_352_iter_34_1776621677403.lts,v3c,0,true,OK,,2026-06-09T02:21:02.600242775Z,352,2928,0,22,22,0,1408,1408,351,2926,0,158.2912,0,1103.1102,1297.1102,1201.1102,3970.0000,0.4823,0.5676,1.3004,46.6933,93.9862,143.3461,5759,0.1065,3.9567,4.0632
states_352_iter_34_1776621677403.lts,v2,1,false,OK,,2026-06-09T02:21:04.590863696Z,352,2928,0,22,22,0,1408,1408,352,2928,0,509.6335,0,1103.3057,1561.3057,1553.3057,3970.0000,1.0036,0.5445,8.7068,76.0554,405.1693,495.0109,6921,0.1315,4.0829,4.2144
states_352_iter_34_1776621677403.lts,v3c,1,false,OK,,2026-06-09T02:21:06.923256332Z,352,2928,0,22,22,0,1408,1408,351,2926,0,157.3619,0,1103.5016,1297.5016,1203.5016,3970.0000,0.4706,0.5311,1.3732,46.2898,93.3235,142.3019,5759,0.1074,3.9491,4.0566
states_352_iter_34_1776621677403.lts,v2,2,false,OK,,2026-06-09T02:21:08.904181290Z,352,2928,0,22,22,0,1408,1408,352,2928,0,516.3580,0,1103.6971,1593.6971,1577.6971,3970.0000,0.9745,0.5210,8.7165,72.1155,415.8082,501.4147,6744,0.1267,4.0197,4.1464
states_352_iter_34_1776621677403.lts,v3c,2,false,OK,,2026-06-09T02:21:11.247702674Z,352,2928,0,22,22,0,1408,1408,351,2926,0,166.2655,0,1103.9692,1297.9692,1193.9692,3970.0000,0.5000,0.5786,1.3707,49.4862,98.3179,150.5846,5759,0.1073,3.9603,4.0676
states_36_iter_18_1776621125821.lts,v2,0,true,OK,,2026-06-09T02:21:13.271241255Z,36,216,0,8,8,0,96,96,36,216,0,5.9374,0,1100.5507,1106.5507,1100.5507,3970.0000,0.0982,0.0590,0.1690,1.4511,2.6018,4.5175,515,0.0439,0.3415,0.3854
states_36_iter_18_1776621125821.lts,v3c,0,true,OK,,2026-06-09T02:21:15.122375020Z,36,216,0,8,8,0,96,96,36,216,0,3.8182,0,1100.5625,1104.5625,1100.5625,3970.0000,0.0499,0.0544,0.1230,1.3643,0.7746,2.4199,418,0.0372,0.3110,0.3482
states_36_iter_18_1776621125821.lts,v2,1,false,OK,,2026-06-09T02:21:16.969751378Z,36,216,0,8,8,0,96,96,36,216,0,6.1875,0,1100.5741,1106.5741,1100.5741,3970.0000,0.1120,0.0625,0.1745,1.5312,2.7111,4.7356,515,0.0450,0.3413,0.3864
states_36_iter_18_1776621125821.lts,v3c,1,false,OK,,2026-06-09T02:21:18.807794515Z,36,216,0,8,8,0,96,96,36,216,0,3.9277,0,1100.5862,1104.5862,1100.5862,3970.0000,0.0510,0.0557,0.1225,1.4107,0.8051,2.5004,418,0.0407,0.3311,0.3718
states_36_iter_18_1776621125821.lts,v2,2,false,OK,,2026-06-09T02:21:20.656224142Z,36,216,0,8,8,0,96,96,36,216,0,6.0749,0,1100.5978,1106.5978,1100.5978,3970.0000,0.0964,0.0579,0.1618,1.4884,2.6987,4.6414,512,0.0418,0.3409,0.3828
states_36_iter_18_1776621125821.lts,v3c,2,false,OK,,2026-06-09T02:21:22.504077984Z,36,216,0,8,8,0,96,96,36,216,0,3.9718,0,1100.6096,1104.6096,1100.6096,3970.0000,0.0499,0.0564,0.1240,1.4381,0.8218,2.5452,418,0.0399,0.3340,0.3739
states_36_iter_30_1776621135483.lts,v2,0,true,OK,,2026-06-09T02:21:24.400662744Z,36,434,0,40,40,0,320,320,36,434,0,24.1156,0,1100.9390,1122.9390,1100.9390,3970.0000,0.1393,0.0829,0.2987,4.9816,15.8931,21.6808,905,0.0488,0.7287,0.7774
states_36_iter_30_1776621135483.lts,v3c,0,true,OK,,2026-06-09T02:21:26.266298801Z,36,434,0,40,40,0,320,320,26,413,0,8.3977,0,1100.9624,1110.9624,1100.9624,3970.0000,0.0729,0.0770,0.2050,2.8582,2.7628,6.0295,441,0.0408,0.6225,0.6633
states_36_iter_30_1776621135483.lts,v2,1,false,OK,,2026-06-09T02:21:28.109516210Z,36,434,0,40,40,0,320,320,36,434,0,24.0138,0,1100.9857,1122.9857,1100.9857,3970.0000,0.1389,0.0828,0.3055,4.9573,15.7916,21.5675,905,0.0482,0.7282,0.7764
states_36_iter_30_1776621135483.lts,v3c,1,false,OK,,2026-06-09T02:21:29.974315366Z,36,434,0,40,40,0,320,320,26,413,0,8.3398,0,1101.0094,1111.0094,1101.0094,3970.0000,0.0699,0.0795,0.2079,2.8349,2.7268,5.9729,441,0.0393,0.6165,0.6558
states_36_iter_30_1776621135483.lts,v2,2,false,OK,,2026-06-09T02:21:31.815627846Z,36,434,0,40,40,0,320,320,36,434,0,26.2183,0,1101.0327,1123.0327,1101.0327,3970.0000,0.1502,0.0913,0.2984,5.3776,17.3616,23.5895,905,0.0527,0.7999,0.8526
states_36_iter_30_1776621135483.lts,v3c,2,false,OK,,2026-06-09T02:21:33.682518301Z,36,434,0,40,40,0,320,320,26,413,0,8.8528,0,1101.0561,1111.0561,1101.0561,3970.0000,0.0743,0.0850,0.2263,3.0656,2.9553,6.4631,441,0.0420,0.6185,0.6605
states_36_iter_34_1776621154999.lts,v2,0,true,OK,,2026-06-09T02:21:35.639375987Z,36,560,0,67,67,0,446,446,36,560,0,38.1297,0,1101.3167,1141.3167,1101.3167,3970.0000,0.1539,0.0906,0.3430,7.7417,26.4903,35.1436,1147,0.0474,0.8691,0.9165
states_36_iter_34_1776621154999.lts,v3c,0,true,OK,,2026-06-09T02:21:37.515481662Z,36,560,0,67,67,0,446,446,36,560,0,18.4638,0,1101.3469,1123.3469,1101.3469,3970.0000,0.0780,0.0859,0.2446,7.1325,7.6827,15.2985,905,0.0469,0.9365,0.9834
states_36_iter_34_1776621154999.lts,v2,1,false,OK,,2026-06-09T02:21:39.372629389Z,36,560,0,67,67,0,446,446,36,560,0,41.4416,0,1101.3769,1141.3769,1101.3769,3970.0000,0.1675,0.0980,0.3653,8.4220,28.8191,38.2269,1147,0.0512,0.9495,1.0007
states_36_iter_34_1776621154999.lts,v3c,1,false,OK,,2026-06-09T02:21:41.243401825Z,36,560,0,67,67,0,446,446,36,560,0,19.1115,0,1101.4073,1123.4073,1101.4073,3970.0000,0.0841,0.0928,0.2607,7.3505,7.9364,15.8020,905,0.0538,0.9369,0.9907
