Model,AlgoVersion,Run,Warmup,Status,ErrorMsg,Timestamp,InitialStates,InitialTransitions,InitialLocalTransitions,LocalAlphabetSize,LocalControllableSize,TauLabelsSize,AllLocalTransitions,CtrlLocalTransitions,FinalStatesBB,FinalTransitionsBB,FinalLocalTransitionsBB,TimeBB_ms,BB_GC_ms,MemBeforeBB_MB,MemAfterBB_MB,MemPeakBB_MB,FinalStatesWSOE,FinalTransitionsWSOE,FinalLocalTransitionsWSOE,TimeWSOE_ms,WSOE_GC_ms,MemBeforeWSOE_MB,MemAfterWSOE_MB,MemPeakWSOE_MB,EqualsWSOE,JVMHeapMax_MB,BB_SCC_ms,BB_Bvis_ms,BB_InitSplit_ms,BB_Phase1_ms,BB_Phase2_ms,BB_PartTotal_ms,BB_MainLoopIters,BB_BuildStates_ms,BB_BuildTrans_ms,BB_BuildTotal_ms
states_10_iter_11_1776396023962.lts,v0,1,false,OK,,2026-06-03T22:52:13.315809416Z,10,52,0,6,6,0,28,28,10,52,0,1.4647,0,220.9805,220.9805,220.9805,8,48,0,1.8424,0,220.9839,220.9839,220.9839,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.7240,-1,0.0459,0.0793,0.1253
states_10_iter_11_1776396023962.lts,v0,2,false,OK,,2026-06-03T22:52:14.065595794Z,10,52,0,6,6,0,28,28,10,52,0,1.4687,0,220.9866,220.9866,220.9866,8,48,0,2.0577,0,220.9899,220.9899,220.9899,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.7201,-1,0.0458,0.0793,0.1251
states_10_iter_11_1776420653302.lts,v0,0,true,OK,,2026-06-03T22:52:14.815831095Z,10,18,3,13,1,12,7,4,10,18,3,0.9389,0,220.9599,220.9599,220.9599,10,18,3,1.1198,0,220.9614,220.9614,220.9614,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3389,-1,0.0469,0.0466,0.0935
states_10_iter_11_1776420653302.lts,v0,1,false,OK,,2026-06-03T22:52:15.555770396Z,10,18,3,13,1,12,7,4,10,18,3,0.9237,0,220.9621,220.9621,220.9621,10,18,3,1.1244,0,220.9636,220.9636,220.9636,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3451,-1,0.0454,0.0352,0.0806
states_10_iter_11_1776420653302.lts,v0,2,false,OK,,2026-06-03T22:52:16.294872801Z,10,18,3,13,1,12,7,4,10,18,3,0.9866,0,220.9645,220.9645,220.9645,10,18,3,1.1331,0,220.9660,220.9660,220.9660,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3548,-1,0.0478,0.0482,0.0960
states_10_iter_16_1776396024908.lts,v0,0,true,OK,,2026-06-03T22:52:17.048869924Z,10,73,0,14,14,0,48,48,10,73,0,2.2052,0,221.0406,223.0406,221.0406,8,68,0,3.3768,0,221.0450,223.0450,221.0450,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.3454,-1,0.0491,0.1190,0.1682
states_10_iter_16_1776396024908.lts,v0,1,false,OK,,2026-06-03T22:52:17.805583821Z,10,73,0,14,14,0,48,48,10,73,0,2.1509,0,221.0486,223.0486,221.0486,8,68,0,3.4066,0,221.0531,223.0531,221.0531,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.3101,-1,0.0472,0.1104,0.1576
states_10_iter_16_1776396024908.lts,v0,2,false,OK,,2026-06-03T22:52:18.556899311Z,10,73,0,14,14,0,48,48,10,73,0,2.3246,0,221.0569,223.0569,221.0569,8,68,0,3.4841,0,221.0614,223.0614,221.0614,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.4021,-1,0.0496,0.1184,0.1681
states_10_iter_1_1776396052590.lts,v0,0,true,OK,,2026-06-03T22:52:19.322232654Z,10,36,0,0,0,0,0,0,10,36,0,1.4062,0,221.0271,221.0271,221.0271,10,36,0,2.0059,0,221.0295,223.0295,221.0295,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.7081,-1,0.0495,0.0650,0.1145
states_10_iter_1_1776396052590.lts,v0,1,false,OK,,2026-06-03T22:52:20.073327637Z,10,36,0,0,0,0,0,0,10,36,0,1.3434,0,221.0312,221.0312,221.0312,10,36,0,1.8639,0,221.0337,223.0337,221.0337,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.6433,-1,0.0480,0.0605,0.1085
states_10_iter_1_1776396052590.lts,v0,2,false,OK,,2026-06-03T22:52:20.823675952Z,10,36,0,0,0,0,0,0,10,36,0,1.3293,0,221.0355,221.0355,221.0355,10,36,0,1.8750,0,221.0380,223.0380,221.0380,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.6615,-1,0.0480,0.0616,0.1096
states_10_iter_1_1776415829898.lts,v0,0,true,OK,,2026-06-03T22:52:21.583412663Z,10,163,0,0,0,0,0,0,10,163,0,3.9524,0,221.1298,223.1298,221.1298,10,163,0,2.0344,0,221.1390,223.1390,221.1390,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,2.7862,-1,0.0492,0.2452,0.2944
states_10_iter_1_1776415829898.lts,v0,1,false,OK,,2026-06-03T22:52:22.339430737Z,10,163,0,0,0,0,0,0,10,163,0,3.6863,0,221.1474,223.1474,221.1474,10,163,0,1.8423,0,221.1568,223.1568,221.1568,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,2.5876,-1,0.0455,0.2323,0.2778
states_10_iter_1_1776415829898.lts,v0,2,false,OK,,2026-06-03T22:52:23.091566652Z,10,163,0,0,0,0,0,0,10,163,0,3.9558,0,221.1653,223.1653,221.1653,10,163,0,1.9000,0,221.1746,223.1746,221.1746,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,2.7912,-1,0.0484,0.2452,0.2937
states_10_iter_1_1776438128078.lts,v0,0,true,OK,,2026-06-03T22:52:23.850269309Z,10,12,0,0,0,0,0,0,8,10,0,0.8175,0,221.0808,221.0808,221.0808,8,10,0,0.8633,0,221.0820,221.0820,221.0820,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2630,-1,0.0461,0.0266,0.0727
states_10_iter_1_1776438128078.lts,v0,1,false,OK,,2026-06-03T22:52:24.603011883Z,10,12,0,0,0,0,0,0,8,10,0,0.8391,0,221.0826,221.0826,221.0826,8,10,0,0.8602,0,221.0839,221.0839,221.0839,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2643,-1,0.0463,0.0267,0.0730
states_10_iter_1_1776438128078.lts,v0,2,false,OK,,2026-06-03T22:52:25.337972715Z,10,12,0,0,0,0,0,0,8,10,0,0.8739,0,221.0844,221.0844,221.0844,8,10,0,0.8537,0,221.0856,221.0856,221.0856,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2911,-1,0.0485,0.0291,0.0777
states_10_iter_1_1776447703168.lts,v0,0,true,OK,,2026-06-03T22:52:26.090991875Z,10,12,0,0,0,0,0,0,8,10,0,0.8246,0,221.1042,221.1042,221.1042,8,10,0,0.9202,0,221.1054,221.1054,221.1054,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2608,-1,0.0464,0.0269,0.0733
states_10_iter_1_1776447703168.lts,v0,1,false,OK,,2026-06-03T22:52:26.837220279Z,10,12,0,0,0,0,0,0,8,10,0,0.8204,0,221.1065,221.1065,221.1065,8,10,0,3.2795,0,221.1077,221.1077,221.1077,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2632,-1,0.0464,0.0268,0.0732
states_10_iter_1_1776447703168.lts,v0,2,false,OK,,2026-06-03T22:52:27.585039946Z,10,12,0,0,0,0,0,0,8,10,0,0.8252,0,221.1082,221.1082,221.1082,8,10,0,0.9143,0,221.1095,221.1095,221.1095,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2708,-1,0.0469,0.0270,0.0739
states_10_iter_21_1776396053145.lts,v0,0,true,OK,,2026-06-03T22:52:28.420803341Z,10,56,0,2,2,0,20,20,10,56,0,1.6959,0,221.1463,223.1463,221.1463,10,56,0,2.3280,0,221.1498,223.1498,221.1498,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.9470,-1,0.0484,0.0871,0.1354
states_10_iter_21_1776396053145.lts,v0,1,false,OK,,2026-06-03T22:52:29.175794805Z,10,56,0,2,2,0,20,20,10,56,0,1.7281,0,221.1525,223.1525,221.1525,10,56,0,2.3152,0,221.1561,223.1561,221.1561,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.9691,-1,0.0479,0.0896,0.1375
states_10_iter_21_1776396053145.lts,v0,2,false,OK,,2026-06-03T22:52:29.927123790Z,10,56,0,2,2,0,20,20,10,56,0,1.7786,0,221.1590,223.1590,221.1590,10,56,0,2.2489,0,221.1626,223.1626,221.1626,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,1.0180,-1,0.0499,0.0942,0.1442
states_10_iter_2_1776410677282.lts,v0,0,true,OK,,2026-06-03T22:52:30.681845968Z,10,18,3,10,1,9,7,4,10,18,3,0.9412,0,221.1172,221.1172,221.1172,10,18,3,1.0956,0,221.1186,221.1186,221.1186,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3389,-1,0.0462,0.0353,0.0814
states_10_iter_2_1776410677282.lts,v0,1,false,OK,,2026-06-03T22:52:31.426672640Z,10,18,3,10,1,9,7,4,10,18,3,0.8726,0,221.1193,221.1193,221.1193,10,18,3,1.1737,0,221.1209,221.1209,221.1209,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3270,-1,0.0419,0.0333,0.0752
states_10_iter_2_1776410677282.lts,v0,2,false,OK,,2026-06-03T22:52:32.177199355Z,10,18,3,10,1,9,7,4,10,18,3,0.9456,0,221.1217,221.1217,221.1217,10,18,3,1.1537,0,221.1233,221.1233,221.1233,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3646,-1,0.0443,0.0358,0.0801
states_10_iter_2_1776410690769.lts,v0,0,true,OK,,2026-06-03T22:52:32.930352023Z,10,18,3,10,1,9,7,4,10,18,3,0.9400,0,221.1264,221.1264,221.1264,10,18,3,1.1716,0,221.1279,221.1279,221.1279,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3444,-1,0.0448,0.0493,0.0941
states_10_iter_2_1776410690769.lts,v0,1,false,OK,,2026-06-03T22:52:33.680006987Z,10,18,3,10,1,9,7,4,10,18,3,0.9301,0,221.1286,221.1286,221.1286,10,18,3,1.1496,0,221.1301,221.1301,221.1301,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3587,-1,0.0444,0.0353,0.0797
states_10_iter_2_1776410690769.lts,v0,2,false,OK,,2026-06-03T22:52:34.425419470Z,10,18,3,10,1,9,7,4,10,18,3,0.9371,0,221.1310,221.1310,221.1310,10,18,3,1.1383,0,221.1325,221.1325,221.1325,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3518,-1,0.0455,0.0357,0.0811
states_10_iter_2_1776411274548.lts,v0,0,true,OK,,2026-06-03T22:52:35.184526927Z,10,18,3,10,1,9,7,4,10,18,3,0.9567,0,221.1358,221.1358,221.1358,10,18,3,1.1022,0,221.1373,221.1373,221.1373,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3501,-1,0.0630,0.0381,0.1011
states_10_iter_2_1776411274548.lts,v0,1,false,OK,,2026-06-03T22:52:35.941765797Z,10,18,3,10,1,9,7,4,10,18,3,1.0082,0,221.1379,221.1379,221.1379,10,18,3,1.2217,0,221.1395,221.1395,221.1395,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3678,-1,0.0475,0.0345,0.0820
states_10_iter_2_1776411274548.lts,v0,2,false,OK,,2026-06-03T22:52:36.684215709Z,10,18,3,10,1,9,7,4,10,18,3,0.9298,0,221.1404,221.1404,221.1404,10,18,3,1.1490,0,221.1419,221.1419,221.1419,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3280,-1,0.0589,0.0353,0.0942
states_10_iter_2_1776420652995.lts,v0,0,true,OK,,2026-06-03T22:52:37.436136334Z,10,18,3,10,1,9,7,4,10,18,3,0.9819,0,221.1483,221.1483,221.1483,10,18,3,1.1305,0,221.1498,221.1498,221.1498,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3548,-1,0.0471,0.0375,0.0847
states_10_iter_2_1776420652995.lts,v0,1,false,OK,,2026-06-03T22:52:38.196507812Z,10,18,3,10,1,9,7,4,10,18,3,0.9215,0,221.1505,221.1505,221.1505,10,18,3,1.1789,0,221.1520,221.1520,221.1520,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3422,-1,0.0436,0.0326,0.0762
states_10_iter_2_1776420652995.lts,v0,2,false,OK,,2026-06-03T22:52:38.939436826Z,10,18,3,10,1,9,7,4,10,18,3,0.9527,0,221.1529,221.1529,221.1529,10,18,3,1.1180,0,221.1544,221.1544,221.1544,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3475,-1,0.0551,0.0359,0.0910
states_10_iter_2_1776438128184.lts,v0,0,true,OK,,2026-06-03T22:52:39.691186903Z,10,12,0,0,0,0,0,0,8,10,0,0.8337,0,221.1514,221.1514,221.1514,8,10,0,0.8545,0,221.1526,221.1526,221.1526,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2784,-1,0.0459,0.0269,0.0728
states_10_iter_2_1776438128184.lts,v0,1,false,OK,,2026-06-03T22:52:40.440518943Z,10,12,0,0,0,0,0,0,8,10,0,0.8238,0,221.1532,221.1532,221.1532,8,10,0,0.9434,0,221.1545,221.1545,221.1545,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2632,-1,0.0426,0.0253,0.0679
states_10_iter_2_1776438128184.lts,v0,2,false,OK,,2026-06-03T22:52:41.180670447Z,10,12,0,0,0,0,0,0,8,10,0,0.8494,0,221.1550,221.1550,221.1550,8,10,0,0.8564,0,221.1562,221.1562,221.1562,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2642,-1,0.0558,0.0268,0.0827
states_10_iter_2_1776447703281.lts,v0,0,true,OK,,2026-06-03T22:52:41.938578223Z,10,12,0,0,0,0,0,0,8,10,0,0.8166,0,221.1748,221.1748,221.1748,8,10,0,0.8977,0,221.1760,221.1760,221.1760,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2581,-1,0.0433,0.0254,0.0687
states_10_iter_2_1776447703281.lts,v0,1,false,OK,,2026-06-03T22:52:42.677147333Z,10,12,0,0,0,0,0,0,8,10,0,0.8163,0,221.1771,221.1771,221.1771,8,10,0,0.8631,0,221.1783,221.1783,221.1783,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2765,-1,0.0446,0.0266,0.0712
states_10_iter_2_1776447703281.lts,v0,2,false,OK,,2026-06-03T22:52:43.420408452Z,10,12,0,0,0,0,0,0,8,10,0,0.8594,0,221.1788,221.1788,221.1788,8,10,0,3.2541,0,221.1801,221.1801,221.1801,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3100,-1,0.0461,0.0279,0.0740
states_10_iter_32_1776396037308.lts,v0,0,true,OK,,2026-06-03T22:52:44.215977940Z,10,169,0,58,58,0,144,144,10,169,0,12.9207,0,221.4139,227.4139,221.4139,8,164,0,12.7406,0,221.5105,227.5105,221.5105,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,10.4920,-1,0.0850,0.5429,0.6279
states_10_iter_32_1776396037308.lts,v0,1,false,OK,,2026-06-03T22:52:45.035368221Z,10,169,0,58,58,0,144,144,10,169,0,6.6446,0,221.5193,227.5193,221.5193,8,164,0,16.0765,0,221.5290,227.5290,221.5290,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,5.1481,-1,0.0904,0.4241,0.5145
states_10_iter_32_1776396037308.lts,v0,2,false,OK,,2026-06-03T22:52:45.794707090Z,10,169,0,58,58,0,144,144,10,169,0,6.7573,0,221.5381,227.5381,221.5381,8,164,0,15.5286,0,221.5477,227.5477,221.5477,false,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,5.3853,-1,0.0652,0.2672,0.3324
states_10_iter_36_1776396056918.lts,v0,0,true,OK,,2026-06-03T22:52:46.591622983Z,10,237,0,91,91,0,212,212,8,232,0,12.8620,0,221.6174,233.6174,221.6174,8,232,0,31.5196,0,221.6306,233.6306,221.6306,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,11.1315,-1,0.0598,0.4057,0.4655
states_10_iter_36_1776396056918.lts,v0,1,false,OK,,2026-06-03T22:52:47.392184833Z,10,237,0,91,91,0,212,212,8,232,0,11.6297,0,221.6430,233.6430,221.6430,8,232,0,32.1638,0,221.6563,233.6563,221.6563,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,10.0482,-1,0.0553,0.3529,0.4082
states_10_iter_36_1776396056918.lts,v0,2,false,OK,,2026-06-03T22:52:48.185101599Z,10,237,0,91,91,0,212,212,8,232,0,13.0802,0,221.6691,233.6691,221.6691,8,232,0,29.5996,0,221.6823,233.6823,221.6823,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,11.3310,-1,0.0677,0.4204,0.4881
states_10_iter_3_1776410677314.lts,v0,0,true,OK,,2026-06-03T22:52:48.989287619Z,10,18,3,10,1,9,7,4,10,18,3,0.9655,0,221.3381,221.3381,221.3381,10,18,3,1.1123,0,221.3396,221.3396,221.3396,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3530,-1,0.0471,0.0378,0.0850
states_10_iter_3_1776410677314.lts,v0,1,false,OK,,2026-06-03T22:52:49.731574234Z,10,18,3,10,1,9,7,4,10,18,3,0.9434,0,221.3403,221.3403,221.3403,10,18,3,1.0916,0,221.3418,221.3418,221.3418,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3500,-1,0.0459,0.0497,0.0956
states_10_iter_3_1776410677314.lts,v0,2,false,OK,,2026-06-03T22:52:50.486054249Z,10,18,3,10,1,9,7,4,10,18,3,0.9723,0,221.3427,221.3427,221.3427,10,18,3,1.1027,0,221.3442,221.3442,221.3442,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3530,-1,0.0474,0.0474,0.0948
states_10_iter_3_1776410690803.lts,v0,0,true,OK,,2026-06-03T22:52:51.253949087Z,10,18,3,10,1,9,7,4,10,18,3,0.9241,0,221.3474,221.3474,221.3474,10,18,3,1.0950,0,221.3488,221.3488,221.3488,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3309,-1,0.0453,0.0351,0.0804
states_10_iter_3_1776410690803.lts,v0,1,false,OK,,2026-06-03T22:52:52.004214778Z,10,18,3,10,1,9,7,4,10,18,3,0.9128,0,221.3495,221.3495,221.3495,10,18,3,1.0935,0,221.3511,221.3511,221.3511,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3362,-1,0.0446,0.0359,0.0805
states_10_iter_3_1776410690803.lts,v0,2,false,OK,,2026-06-03T22:52:52.745571123Z,10,18,3,10,1,9,7,4,10,18,3,0.9824,0,221.3519,221.3519,221.3519,10,18,3,1.1063,0,221.3535,221.3535,221.3535,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3610,-1,0.0478,0.0388,0.0866
states_10_iter_3_1776411274587.lts,v0,0,true,OK,,2026-06-03T22:52:53.502328363Z,10,18,3,10,1,9,7,4,10,18,3,0.9406,0,221.3567,221.3567,221.3567,10,18,3,1.1089,0,221.3582,221.3582,221.3582,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3326,-1,0.0606,0.0353,0.0959
states_10_iter_3_1776411274587.lts,v0,1,false,OK,,2026-06-03T22:52:54.250759519Z,10,18,3,10,1,9,7,4,10,18,3,0.9197,0,221.3589,221.3589,221.3589,10,18,3,1.1817,0,221.3605,221.3605,221.3605,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3331,-1,0.0442,0.0350,0.0792
states_10_iter_3_1776411274587.lts,v0,2,false,OK,,2026-06-03T22:52:54.993321915Z,10,18,3,10,1,9,7,4,10,18,3,0.9247,0,221.3613,221.3613,221.3613,10,18,3,1.1068,0,221.3628,221.3628,221.3628,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3326,-1,0.0457,0.0358,0.0815
states_10_iter_3_1776420653032.lts,v0,0,true,OK,,2026-06-03T22:52:55.762664243Z,10,18,3,10,1,9,7,4,10,18,3,0.9280,0,221.3693,221.3693,221.3693,10,18,3,1.1538,0,221.3707,221.3707,221.3707,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3438,-1,0.0453,0.0361,0.0814
states_10_iter_3_1776420653032.lts,v0,1,false,OK,,2026-06-03T22:52:56.510519949Z,10,18,3,10,1,9,7,4,10,18,3,0.9715,0,221.3714,221.3714,221.3714,10,18,3,1.1148,0,221.3730,221.3730,221.3730,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3747,-1,0.0464,0.0362,0.0826
states_10_iter_3_1776420653032.lts,v0,2,false,OK,,2026-06-03T22:52:57.253665166Z,10,18,3,10,1,9,7,4,10,18,3,0.9902,0,221.3738,221.3738,221.3738,10,18,3,1.2095,0,221.3754,221.3754,221.3754,true,3970.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3808,-1,0.0476,0.0378,0.0855
